seller_id,seller_zip_code_prefix,seller_city,seller_state
1933,86039,londrina,PR
1934,81770,curitiba,PR
1935,19013,presidente prudente,SP
1936,22775,rio de janeiro,RJ
1937,3963,sao paulo,SP
1938,15051,sao jose do rio pret,SP
1939,13160,artur nogueira,SP
1940,19806,assis,SP
1941,8275,sao paulo,SP
1942,13420,sao paulo,SP
1943,13330,indaiatuba,SP
1944,88102,sao jose,SC
1945,70070,brasilia,DF
1946,61760,eusebio,CE
1947,89069,blumenau,SC
1948,95800,venancio aires,RS
1949,85880,itaipulandia,PR
1950,7056,guarulhos,SP
1951,9111,santo andre,SP
1952,3378,sao paulo,SP
1953,13040,campinas,SP
1954,4850,sao paulo,SP
1955,87025,maringa,PR
1956,80540,curitiba,PR
1957,85601,francisco beltrao,PR
1958,83402,colombo,PR
1959,14940,ibitinga,SP
1960,86010,londrina,PR
1961,3431,sao paulo,SP
1962,14096,ribeirao preto,SP
1963,31210,belo horizonte,MG
1964,9541,sao caetano do sul,SP
1965,14090,ribeirao preto,SP
1966,15076,sao jose do rio preto,SP
1967,13070,campinas,SP
1968,5424,sao paulo,SP
1969,15093,sao jose do rio preto,SP
1970,93347,novo hamburgo,RS
1971,44600,ipira,BA
1972,2119,sao paulo,SP
1973,88306,itajai,SC
1974,52010,recife,PE
1975,83280,guaratuba,PR
1976,8290,sao paulo,SP
1977,83535,campo magro,PR
1978,3052,sao paulo,SP
1979,36325,tiradentes,MG
1980,30270,belo horizonte,MG
1981,13076,campinas,SP
1982,82515,curitiba,PR
1983,13456,santa barbara d'oeste,SP
1984,15075,sao jose do rio preto,SP
1985,19804,assis,SP
1986,8050,sao paluo,SP
1987,87060,maringa,PR
1988,11442,guaruja,SP
1989,4367,sao paulo,SP
1990,26051,rio de janeiro,RJ
1991,87040,maringa,PR
1992,5061,sao paulo,SP
1993,85801,cascavel,PR
1994,13215,jundiai,SP
1995,83823,fazenda rio grande,PR
1996,37443,baependi,MG
1997,9170,santo andre,SP
1998,81070,curitiba,PR
1999,88090,florianopolis,SC
2000,81260,curitiba,PR
2001,4756,sao paulo,SP
2002,31255,belo horizonte,MG
2003,3809,sao paulo,SP
2004,14085,ribeirao preto,SP
2005,9812,sao bernardo do campo,SP
2006,5734,sao paulo,SP
2007,6900,embu guacu,SP
2008,24445,sao goncalo,RJ
2009,3461,sao paulo,SP
2010,35530,claudio,MG
2011,5763,sao paulo,SP
2012,72318,brasilia,DF
2013,17011,bauru,SP
2014,14085,ribeirao preto,SP
2015,79104,campo grande,MS
2016,9720,sao bernardo do campo,SP
2017,2451,sao paulo,SP
2018,85200,pitanga,PR
2019,3962,sao paulo,SP
2020,4282,sao paulo,SP
2021,6276,osasco,SP
2022,1021,sao paulo,SP
2023,86703,arapongas,PR
2024,14403,franca,SP
2025,11701,praia grande,SP
2026,14940,ibitinga,SP
2027,8226,sao paulo,SP
2028,9530,sao caetano do sul,SP
2029,3001,sao paulo,SP
2030,17056,bauru,SP
2031,4843,sao paulo,SP
2032,31520,belo horizonte,MG
2033,9350,maua,SP
2034,88075,florianopolis,SP
2035,14401,franca,SP
2036,38408,uberlandia,MG
2037,13456,santa barbara d'oeste,SP
2038,1550,sao paulo,SP
2039,74343,goiania,GO
2040,7133,guarulhos,SP
2041,81050,curitiba,PR
2042,89251,jaragua do sul,SC
2043,96530,paraiso do sul,RS
2044,12570,aparecida,SP
2045,18015,sorocaba,SP
2046,36773,cataguases,MG
2047,2634,sao paulo,SP
2048,82520,curitiba,PR
2049,44600,ipira,SP
2050,17250,bariri,SP
2051,36300,sao joao del rei,MG
2052,12231,sao jose dos campos,SP
2053,13177,sumare,SP
2054,13465,americana,SP
2055,32185,contagem,MG
2056,3647,sao paulo,SP
2057,8710,mogi das cruzes,SP
2058,14940,ibitinga,SP
2059,4809,sao paulo,SP
2060,13900,amparo,SP
2061,27353,barra mansa,RJ
2062,88306,itajai,SC
2063,4362,sao paulo,SP
2064,29150,cariacica,ES
2065,11707,praia grande,SP
2066,20910,rio de janeiro,RJ
2067,3171,sao paulo,SP
2068,75345,abadia de goias,GO
2069,89165,rio do sul,SC
2070,13504,rio claro,SP
2071,3573,sao paulo,SP
2072,3929,sao paulo,SP
2073,85905,toledo,PR
2074,3191,sao paulo,SP
2075,7077,guarulhos,SP
2076,16074,aracatuba,SP
2077,17512,marilia,SP
2078,93425,novo hamburgo,RS
2079,13473,americana,SP
2080,30170,belo horizonte,MG
2081,3410,sao paulo,SP
2082,1552,sao paulo,SP
2083,91910,porto alegre,RS
2084,4763,sao paulo,SP
2085,12230,sao jose dos campos,SP
2086,6409,barueri,SP
2087,83005,sao jose dos pinhais,PR
2088,97110,santa maria,RS
2089,4276,sao paulo,SP
2090,13560,sao carlos,SP
2091,81520,curitiba,PR
2092,74550,goiania,GO
2093,85865,foz do iguacu,PR
2094,4137,sao paulo,SP
2095,88135,palhoca,SC
2096,92020,canoas,RS
2097,37410,tres coracoes,MG
2098,13660,porto ferreira,SP
2099,4106,sao paulo,SP
2100,31340,contagem,MG
2101,14075,ribeirao preto,SP
2102,9570,sao caetano do sul,SP
2103,87060,maringa,PR
2104,11013,santos,SP
2105,37006,varginha,MG
2106,99500,carazinho,RS
2107,6097,osasco,SP
2108,14940,ibitinga,SP
2109,8280,sao paulo,SP
2110,17580,pompeia,SP
2111,30431,belo horizonte,MG
2112,13800,mogi mirim,SP
2113,12308,jacarei,SP
2114,8290,sao paulo,SP
2115,3872,sao paulo,SP
2116,18220,alambari,SP
2117,1156,sao paulo,SP
2118,18683,lencois paulista,SP
2119,16012,aracatuba,SP
2120,87005,maringa,PR
2121,17700,osvaldo cruz,SP
2122,85807,cascavel,PR
2123,76900,ji parana,RO
2124,15030,sao jose do rio preto,SP
2125,27700,vassouras,RJ
2126,17350,igaracu do tiete,SP
2127,13215,jundiai,SP
2128,12600,lorena,SP
2129,89136,rodeio,SC
2130,13290,louveira,SP
2131,15803,catanduva,SP
2132,39740,guanhaes,MG
2133,17506,marilia,SP
2134,89215,joinville,SC
2135,28470,santo antonio de padua,RJ
2136,14940,ibitinga,SP
2137,87020,maringa,PR
2138,6040,osasco,SP
2139,12924,braganca paulista,SP
2140,89150,presidente getulio,SC
2141,12995,pinhalzinho,SP
2142,89620,campos novos,SC
2143,4273,sao paulo,SP
2144,2150,sao paulo,SP
2145,45820,eunapolis,BA
2146,13482,limeira,SP
2147,13165,engenheiro coelho,SP
2148,8011,sao paulo,SP
2149,13390,rio das pedras,SP
2150,89220,joinville,SC
2151,3147,sao paulo,SP
2152,6663,itapevi,SP
2153,15601,fernandopolis,SP
2154,29600,afonso claudio,ES
2155,18279,tatui,SP
2156,5170,sao paulo,SP
2157,15055,sao jose do rio preto,SP
2158,4476,sao paulo,SP
2159,2030,sao paulo,SP
2160,13040,campinas,SP
2161,3017,sao paulo,SP
2162,85810,cascavel,PR
2163,6311,carapicuiba / sao paulo,SP
2164,13154,cosmopolis,SP
2165,15050,sao jose do rio preto,SP
2166,13480,limeira,SP
2167,13084,campinas,SP
2168,6186,osasco,SP
2169,89046,blumenau,SC
2170,38414,uberlandia,MG
2171,24020,niteroi,RJ
2172,4251,sao paulo,SP
2173,80045,curitiba,PR
2174,86800,apucarana,PR
2175,4424,sao paulo,SP
2176,4293,sao paulo,SP
2177,6317,carapicuiba,SP
2178,35170,coronel fabriciano,MG
2179,30240,belo horizonte,MG
2180,85813,cascavel,PR
2181,81900,curitiba,PR
2182,2963,sao paulo,SP
2183,7412,aruja,SP
2184,35660,centro,MG
2185,19815,assis,SP
2186,4904,sao paulo,SP
2187,89225,joinville,SC
2188,8275,sao paulo,SP
2189,87083,parana,PR
2190,89080,indaial,SC
2191,90630,porto alegre,RS
2192,88215,bombinhas,SC
2193,13140,paulinia,SP
2194,40368,salvador,BA
2195,3345,sao paulo,SP
2196,6283,osasco,SP
2197,13360,capivari,SP
2198,6696,itapevi,SP
2199,14401,franca,SP
2200,24240,niteroi,RJ
2201,9220,santo andre,SP
2202,87050,maringa,PR
2203,9921,diadema,SP
2204,13880,vargem grande do sul,SP
2205,22051,rio de janeiro,RJ
2206,7084,guarulhos,SP
2207,3029,sao paulo,SP
2208,3426,sao paulo,SP
2209,32280,contagem,MG
2210,15013,sao jose do rio preto,SP
2211,14940,ibitinga,SP
2212,4937,sao paulo,SP
2213,14620,orlandia,SP
2214,13405,piracicaba,SP
2215,18401,itapeva,SP
2216,35700,sete lagoas,MG
2217,13418,piracicaba,SP
2218,7140,guarulhos,SP
2219,12940,atibaia,SP
2220,9280,santo andre,SP
2221,11600,sao sebastiao,SP
2222,3976,sao paulo,SP
2223,16500,cafelandia,SP
2224,17290,macatuba,SP
2225,11707,praia grande,SP
2226,13908,amparo,SP
2227,89560,videira,SC
2228,72251,brasilia,DF
2229,88137,palhoca,SC
2230,13870,sao joao da boa vista,SP
2231,2236,sao paulo,SP
2232,88813,criciuma,SC
2233,84530,teixeira soares,PR
2234,26551,mesquita,RJ
2235,15600,fernandopolis,SP
2236,81720,curitiba,PR
2237,2544,sao paulo,SP
2238,87160,mandaguacu,PR
2239,83823,fazenda rio grande,PR
2240,2710,sao paulo,SP
2241,86040,londrina,PR
2242,25957,teresopolis,RJ
2243,17606,sao paulo,SP
2244,87015,maringa,PR
2245,89180,rio do oeste,SC
2246,3804,sao paulo,SP
2247,13339,indaiatuba,SP
2248,88330,balneario camboriu,SC
2249,13403,piracicaba,SP
2250,83280,guaratuba,PR
2251,1403,sao paulo,SP
2252,14802,araraquara,SP
2253,88135,palhoca,SC
2254,7176,guarulhos,SP
2255,81510,curitiba,PR
2256,12215,sao jose dos campos,SP
2257,13573,sao carlos,SP
2258,11010,santos,SP
2259,87025,vendas@creditparts.com.br,PR
2260,28950,armacao dos buzios,RJ
2261,4714,sao paulo,SP
2262,5127,sao paulo,SP
2263,35670,mateus leme,MG
2264,3581,sao paulop,SP
2265,87083,maringa,PR
2266,1408,sao paulo,SP
2267,6766,taboao da serra,SP
2268,14940,ibitinga,SP
2269,11431,guaruja,SP
2270,36087,juiz de fora,MG
2271,4438,sao paulo,SP
2272,74305,goiania,GO
2273,9041,santo andre,SP
2274,13232,campo limpo paulista,SP
2275,13960,socorro,SP
2276,2475,sao paulo,SP
2277,85603,francisco beltrao,PR
2278,13070,campinas,SP
2279,13271,valinhos,SP
2280,1512,sao paulo,SP
2281,29161,serra,ES
2282,83450,bocaiuva do sul,PR
2283,3304,sao paulo,SP
2284,3273,sao paulo,SP
2285,17051,bauru,SP
2286,31573,belo horizonte,MG
2287,13471,americana,SP
2288,45658,ilheus,BA
2289,88715,jaguaruna,SC
2290,13911,jaguariuna,SP
2291,6440,barueri,SP
2292,15015,sao jose do rio preto,SP
2293,95780,montenegro,RS
2294,14940,ibitinga,SP
2295,13097,campinas,SP
2296,2279,sao paulo,SP
2297,24440,sao goncalo,RJ
2298,5743,sao paulo,SP
2299,89203,joinville,SC
2300,32240,contagem,MG
2301,5595,sao paulo,SP
2302,13505,rio claro,SP
2303,4291,sao paulo,SP
2304,2110,sao paulo,SP
2305,8577,itaquaquecetuba,SP
2306,8420,sao paulo,SP
2307,17018,bauru,SP
2308,95625,imbe,RS
2309,6419,barueri,SP
2310,4101,sao paulo,SP
2311,6150,osasco,SP
2312,2113,sao paulo,SP
2313,83323,pinhais,PR
2314,9090,santo andre,SP
2315,5043,sao paulo,SP
2316,83602,campo largo,PR
2317,14021,ribeirao preto,SP
2318,95020,caxias do sul,RS
2319,99300,soledade,RS
2320,31035,belo horizonte,MG
2321,7790,cajamar,SP
2322,72015,brasilia,DF
2323,3725,sao paulo,SP
2324,88303,itajai,SC
2325,14801,araraquara,SP
2326,35700,sete lagoas,MG
2327,36032,juiz de fora,MG
2328,89295,rio negrinho,SC
2329,5530,sao paulo,SP
2330,6018,osasco,SP
2331,13840,mogi guacu,SP
2332,16250,clementina,SP
2333,1023,sao paulo,SP
2334,2610,sao paulo,SP
2335,15070,sao jose do rio preto,SP
2336,71825,brasilia,DF
2337,4250,sao paulo,SP
2338,1220,sao paulo,SP
2339,9175,santo andre,SP
2340,18044,sorocaba,SP
2341,13450,santa barbara d´oeste,SP
2342,25035,duque de caxias,RJ
2343,14780,barretos,SP
2344,86047,londrina,PR
2345,7901,francisco morato,SP
2346,13232,campo limpo paulista,SP
2347,13408,piracicaba,SP
2348,96203,rio grande,RS
2349,89041,blumenau,SC
2350,93510,novo hamburgo,RS
2351,2752,sao paulo,SP
2352,87040,maringa,PR
2353,89825,xaxim,SC
2354,13043,campinas,SP
2355,18550,boituva,SP
2356,20061,rio de janeiro,RJ
2357,1257,sao paulo,SP
2358,87025,maringa,PR
2359,14020,ribeirao preto,SP
2360,80215,curitiba,PR
2361,74210,goiania,GO
2362,89160,rio do sul,SC
2363,4911,sao paulo,SP
2364,1031,sao paulo,SP
2365,80230,curitiba,PR
2366,9340,maua,SP
2367,69005,manaus,AM
2368,3542,sao paulo,SP
2369,2411,sao paulo,SP
2370,5455,sao paulo,SP
2371,15115,bady bassitt,SP
2372,24120,niteroi,RJ
2373,1314,sao paulo,SP
2374,25900,rio de janeiro,RJ
2375,87240,terra boa,PR
2376,8011,sao paulo,SP
2377,13660,porto ferreira,SP
2378,18608,botucatu,SP
2379,15070,sao jose do rio preto,SP
2380,78020,cuiaba,MT
2381,37165,minas gerais,MG
2382,4083,sao paulo,SP
2383,18130,sao roque,SP
2384,6694,itapevi,SP
2385,6790,taboao da serra,SP
2386,89023,blumenau,SC
2387,9720,sao bernardo do campo,SP
2388,29160,serra,ES
2389,2066,sao paulo,SP
2390,87050,maringa,PR
2391,13347,indaiatuba,SP
2392,4265,sao paulo,SP
2393,87502,umuarama,PR
2394,13920,pedreira,SP
2395,3560,sao paulo,SP
2396,13160,artur nogueira,SP
2397,18701,avare,SP
2398,17400,garca,SP
2399,32419,ibirite,MG
2400,83607,campo largo,PR
2401,3731,sao paulo,SP
2402,14401,franca,SP
2403,31710,belo horizonte,MG
2404,83405,colombo,PR
2405,14790,guaira,SP
2406,14940,ibitinga,SP
2407,4660,sao paulo,SP
2408,13347,indaiatuba,SP
2409,82315,curitiba,PR
2410,3658,sao paulo,SP
2411,6715,cotia,SP
2412,32604,betim,MG
2413,89063,blumenau,SC
2414,8030,sao paulo,SP
2415,36046,juiz de fora,MG
2416,2334,sao paulo,SP
2417,14401,franca,SP
2418,4851,sao paulo,SP
2419,85875,santa terezinha de itaipu,PR
2420,20761,rio de janeiro,RJ
2421,17370,santa maria da serra,SP
2422,15350,auriflama,SP
2423,9710,sao bernardo do campo,SP
2424,31525,belo horizonte,MG
2425,16200,birigui,SP
2426,25720,petropolis,RJ
2427,88704,tubarao,SC
2428,79112,campo grande,MS
2429,17300,dois corregos,SP
2430,97110,santa maria,RS
2431,3168,sao paulo,SP
2432,98290,condor,RS
2433,13414,piracicaba,SP
2434,13251,itatiba,SP
2435,14940,ibitinga,SP
2436,6539,santana de parnaiba,SP
2437,80010,curitiba,PR
2438,38401,uberlandia,MG
2439,74590,goiania,GO
2440,85875,santa terezinha de itaipu,PR
2441,72210,brasilia,DF
2442,38700,patos de minas,MG
2443,15056,sao jose do rio preto,SP
2444,20950,rio de janeiro,RJ
2445,38950,ibia,MG
2446,16208,birigui,SP
2447,80250,curitiba,PR
2448,7192,guarulhos,SP
2449,85801,cascavel,PR
2450,13272,valinhos,SP
2451,14021,ribeirao preto,SP
2452,4679,sao paulo,SP
2453,1421,sao paulo,SP
2454,46430,guanambi,BA
2455,61658,caucaia,CE
2456,89052,blumenau,SP
2457,87013,maringa,PR
2458,89650,treze tilias,SC
2459,89819,cordilheira alta,SC
2460,35547,carmo da mata,MG
2461,88370,navegantes,SC
2462,92030,canoas,RS
2463,35400,ouro preto,MG
2464,14940,ibitinga,SP
2465,33600,pedro leopoldo,MG
2466,87070,maringa,PR
2467,5571,sao paulo,SP
2468,8270,sao paulo,SP
2469,3111,sao paulo,SP
2470,14270,santa rosa de viterbo,SP
2471,89036,blumenau,SC
2472,4708,sao paulo,SP
2473,89820,xanxere,SC
2474,90620,porto alegre,RS
2475,35500,divinopolis,MG
2476,7411,sao paulo,SP
2477,7023,guarulhos,SP
2478,80310,curitiba,PR
2479,19160,alvares machado,SP
2480,21840,rio de janeiro,RJ
2481,30390,belo horizonte,MG
2482,18060,sorocaba,SP
2483,88132,palhoca,SC
2484,83408,colombo,PR
2485,13720,scao jose do rio pardo,SP
2486,87015,maringa,PR
2487,9180,santo andre,SP
2488,9785,sao bernardo do campo,SP
2489,19806,assis,SP
2490,11709,praia grande,SP
2491,21510,rio de janeiro,RJ
2492,14850,pradopolis,SP
2493,4547,sao paulo,SP
2494,14070,ribeirao preto,SP
2495,31110,belo horizonte,MG
2496,81460,curitiba,PR
2497,13206,jundiai,SP
2498,4104,sao paulo,SP
2499,3106,sao paulo,SP
2500,1123,sao paulo,SP
2501,30130,belo horizonte,MG
2502,98780,santa rosa,RS
2503,89520,curitibanos,SC
2504,18500,laranjal paulista,SP
2505,14093,ribeirao preto,SP
2506,14096,ribeirao preto,SP
2507,14940,ibitinga,SP
2508,3124,sao paulo,SP
2509,18015,sorocaba,SP
2510,36010,juiz de fora,MG
2511,81020,curitiba,SP
2512,3182,sao paulo,SP
2513,7124,guarulhos,SP
2514,7024,guarulhos,SP
2515,13140,paulinia,SP
2516,15061,sao jose do rio preto,SP
2517,21740,rio de janeiro,RJ
2518,14090,ribeirao preto,SP
2519,22640,rio de janeiro,RJ
2520,7013,guarulhos,SP
2521,38442,araguari,MG
2522,33940,ribeirao das neves,MG
2523,9551,sao caetano do sul,SP
2524,93348,novo hamburgo,RS
2525,14015,sao paulo,SP
2526,18017,sorocaba,SP
2527,37704,pocos de caldas,MG
2528,18076,sorocaba,SP
2529,81560,curitiba,PR
2530,3334,sao paulo,SP
2531,15155,jaci,SP
2532,38400,uberlandia,MG
2533,32310,contagem,MG
2534,90240,porto alegre,RS
2535,20040,rio de janeiro,RJ
2536,3063,sao paulo,SP
2537,5141,sp,SP
2538,1452,sao paulo,SP
2539,29315,cachoeiro de itapemirim,ES
2540,17017,bauru,SP
2541,85884,medianeira,PR
2542,88490,paulo lopes,SC
2543,5756,sao paulo,SP
2544,5302,sao paulo,SP
2545,95270,flores da cunha,RS
2546,25530,sao joao de meriti,RJ
2547,89108,massaranduba,SC
2548,11430,guaruja,SP
2549,2614,sao paulo,SP
2550,4270,sao paulo,SP
2551,60348,fortaleza,CE
2552,2415,sao paulo,SP
2553,13360,capivari,SP
2554,86300,cornelio procopio,PR
2555,12243,sao jose dos campos,SP
2556,95013,caxias do sul,RS
2557,2422,sao paulo,SP
2558,32315,contagem,MG
2559,95098,caxias do sul,RS
2560,2028,sao paulo,SP
2561,87050,maringa,PR
2562,3971,sao paulo,SP
2563,13060,campinas,SP
2564,13487,limeira,SP
2565,8430,sao paulo,SP
2566,12331,jacarei,SP
2567,8500,ferraz de vasconcelos,SP
2568,13090,campinas,SP
2569,14020,ribeirao preto,SP
2570,4516,sao paulo,SP
2571,89065,blumenau,SC
2572,3318,sao paulo,SP
2573,30668,belo horizonte,MG
2574,5141,pirituba,SP
2575,4209,sao paulo,SP
2576,2242,sao paulo,SP
2577,12913,braganca paulista,SP
2578,5616,sao paulo,SP
2579,14940,ibitinga,SP
2580,3461,sao paulo,SP
2581,12270,jambeiro,SP
2582,1140,sao paulo,SP
2583,13328,salto,SP
2584,35590,lagoa da prata,MG
2585,82560,curitiba,PR
2586,93040,sao leopoldo,RS
2587,4537,sao paulo,SP
2588,27345,barra mansa,RJ
2589,15025,sao jose do rio preto,SP
2590,71900,aguas claras df,SP
2591,3009,sao paulo,SP
2592,9572,sao caetano do sul,SP
2593,14027,ribeirao pretp,SP
2594,2916,sao paulo,SP
2595,87210,cianorte,PR
2596,2443,sao paulo,SP
2597,14940,ibitinga,SP
2598,3508,sao paulo,SP
2599,21320,rio de janeiro,SP
2600,3287,sao paulo,SP
2601,1208,sao paulo,SP
2602,44002,feira de santana,BA
2603,86073,londrina,PR
2604,38445,araguari,MG
2605,5186,sao paulo,SP
2606,88037,florianopolis,SC
2607,13040,campinas,SP
2608,89164,rio do sul,SC
2609,80010,curitiba,PR
2610,91150,porto alegre,RS
2611,6018,osasco,SP
2612,13660,porto ferreira,SP
2613,13920,pedreira,SP
2614,23587,rio de janeiro,RJ
2615,6465,barueri,SP
2616,91920,porto alegre,RS
2617,96503,cachoeira do sul,RS
2618,14840,guariba,SP
2619,4101,sao paulo,SP
2620,11030,santos,SP
2621,13790,sao sebastiao da grama/sp,SP
2622,17900,dracena,SP
2623,18500,laranjal paulista,SP
2624,6501,santana de parnaiba,SP
2625,17047,bauru,SP
2626,6473,barueri,SP
2627,5676,sao paulo,SP
2628,2839,sao paulo,SP
2629,14010,ribeirao preto,SP
2630,9725,sao bernardo do campo,SP
2631,4141,sao paulo,SP
2632,22775,rio de janeiro,RJ
2633,17400,garca,SP
2634,12604,lorena,SP
2635,86030,londrina,PR
2636,31140,belo horizonte,MG
2637,13465,americana,SP
2638,7221,guarulhos,SP
2639,19906,ourinhos,SP
2640,14940,ibitinga,SP
2641,80220,curitiba,PR
2642,87900,loanda,PR
2643,17250,bariri,SP
2644,8832,mogi das cruzes,SP
2645,3018,sao paulo,SP
2646,20040,rio de janeiro,RJ
2647,28810,rio bonito,SP
2648,11720,praia grande,SP
2649,17209,jau,SP
2650,14078,robeirao preto,SP
2651,88704,tubarao,SC
2652,3237,sao paulo,SP
2653,89228,joinville,SC
2654,7170,guarulhos,SP
2655,3880,sao paulo,SP
2656,14020,ribeirao preto,SP
2657,89504,cacador,SC
2658,5008,sao paulo,SP
2659,89288,sao bento do sul,SC
2660,21510,rio de janeiro,RJ
2661,1041,sao paulo,SP
2662,14802,araraquara,SP
2663,72460,gama,DF
2664,17504,marilia,SP
2665,4208,sao paulo,SP
2666,80040,curitiba,PR
2667,19020,presidente prudente,SP
2668,83005,sao jose dos pinhais,PR
2669,13520,sao pedro,SP
2670,26379,queimados,RJ
2671,2929,sao paulo,SP
2672,39400,montes claros,MG
2673,9560,sao caetano do sul,SP
2674,16304,penapolis,SP
2675,8593,itaquaquecetuba,SP
2676,18110,votorantim,SP
2677,3586,sao paulo,SP
2678,9830,sao bernardo do campo,SP
2679,17017,bauru,SP
2680,80420,curitiba,PR
2681,6871,itapecerica da serra,SP
2682,13214,jundiai,SP
2683,11990,cananeia,SP
2684,14055,ribeirao preto,SP
2685,7070,guarulhos,SP
2686,41820,salvador,BA
2687,17032,bauru,SP
2688,35160,ipatinga,MG
2689,27321,barra mansa,RJ
2690,95705,bento goncalves,RS
2691,3553,sao paulo,SP
2692,13214,jundiai,SP
2693,13380,nova odessa,SP
2694,88372,navegantes,SC
2695,3028,sao paulo,SP
2696,14095,ribeirao preto,SP
2697,87065,maringa,PR
2698,2124,sao paulo,SP
2699,9710,sao bernardo do campo,SP
2700,13845,mogi guacu,SP
2701,3064,sao paulo,SP
2702,9070,santo andre,SP
2703,19300,presidente bernardes,SP
2704,22790,rio de janeiro,RJ
2705,13481,limeira,SP
2706,82620,curitiba,PR
2707,95088,caxias do sul,RS
2708,2918,sao paulo,SP
2709,84925,pinhalao,PR
2710,88960,sombrio,SC
2711,30220,belo horizonte,MG
2712,88010,florianopolis,SC
2713,38022,uberaba,MG
2714,17505,marilia,SP
2715,14075,ribeirao preto,SP
2716,2873,sao paulo,SP
2717,19802,assis,SP
2718,13424,piracicaba,SP
2719,87303,campo mourao,PR
2720,83323,pinhais,PR
2721,3204,sao paulo,SP
2722,55002,caruaru,PE
2723,9571,sao caetano do sul,SP
2724,13840,mogi guacu,SP
2725,3872,sao paulo,SP
2726,4208,sao paulo,SP
2727,81200,curitiba,PR
2728,81650,curitiba,PR
2729,86801,apucarana,PR
2730,83408,colombo,PR
2731,89820,xanxere,SC
2732,83323,pinhais,PR
2733,80250,curitiba,PR
2734,38400,uberlandia,MG
2735,26285,nova iguacu,RJ
2736,4735,sao paulo,SP
2737,4104,sao paulo,SP
2738,21921,rio de janeiro,RJ
2739,36213,dores de campos,MG
2740,9520,sao caetano do sul,SP
2741,8223,sao paulo,SP
2742,81880,curitiba,PR
2743,6322,carapicuiba,SP
2744,3655,sao paulo,SP
2745,19023,presidente prudente,SP
2746,13091,campinas,SP
2747,37175,ilicinea,MG
2748,13403,piracicaba,SP
2749,88301,itajai,SC
2750,93336,novo hamburgo,RS
2751,3480,sao paulo,SP
2752,4282,sao paulo,SP
2753,88113,sao jose,SC
2754,4176,sao paulo,SP
2755,14940,ibitinga,SP
2756,9561,sao caetano do sul,SP
2757,86181,cambe,PR
2758,18090,sorocaba,SP
2759,35900,itabira,MG
2760,3504,sao paulo,SP
2761,3068,sao paulo,SP
2762,85960,marechal candido rondon,PR
2763,8246,sao paulo,SP
2764,14860,barrinha,SP
2765,81070,curitiba,PR
2766,8180,sao paulo,SP
2767,89022,blumenau,SC
2768,89031,blumenau,SC
2769,90250,porto alegre,RS
2770,74110,goiania,GO
2771,86800,apucarana,PR
2772,3813,sao paulo,SP
2773,89280,sao bento do sul,SC
2774,3320,sao paulo,SP
2775,12942,atibaia,SP
2776,71215,brasilia,DF
2777,87230,jussara,PR
2778,14090,ribeirao preto,SP
2779,87050,maringa,PR
2780,85815,cascavel,PR
2781,85960,marechal candido rondon,PA
2782,13471,americana,SP
2783,14405,franca,SP
2784,5004,sao paulo,SP
2785,6711,cotia,SP
2786,83321,pinhais,SP
2787,87015,maringa,PR
2788,86060,londrina,PR
2789,5856,sao paulo,SP
2790,84600,uniao da vitoria,PR
2791,7180,guarulhos,SP
2792,13030,campinas,SP
2793,13920,pedreira,SP
2794,13205,jundiai,SP
2795,9891,sao bernardo do campo,SP
2796,11010,santos,SP
2797,19830,echapora,SP
2798,38183,araxa,MG
2799,15505,votuporanga,SP
2800,11015,santos,SP
2801,89460,canoinhas,SC
2802,21040,rio de janeiro,RJ
2803,14110,ribeirao preto,SP
2804,95840,triunfo,RS
2805,18681,lencois paulista,SP
2806,29166,serra,ES
2807,96816,santa cruz do sul,RS
2808,4461,sao paulo,SP
2809,14940,ibitinga,SP
2810,2265,sao paulo,SP
2811,3431,sao paulo,SP
2812,6080,osasco,SP
2813,6286,osasco,SP
2814,80240,curitiba,PR
2815,82300,curitiba,PR
2816,5849,sao paulo,SP
2817,23092,rio de janeiro,RJ
2818,15802,catanduva,SP
2819,3702,sao paulo,SP
2820,8577,itaquaquecetuba,SP
2821,86690,colorado,PR
2822,88220,itapema,SC
2823,88352,brusque,SC
2824,4208,sao paulo,SP
2825,28950,armacao dos buzios,RJ
2826,89208,joinville,SC
2827,3319,sao paulo,SP
2828,5624,sao paulo,SP
2829,87045,maringa,PR
2830,59020,natal,RN
2831,6192,osasco,SP
2832,87043,maringa,PR
2833,2350,sao paulo,SP
2834,19029,presidente prudente,SP
2835,17209,jau,SP
2836,85880,itaipulandia,PR
2837,18030,sorocaba,SP
2838,37540,santa rita do sapucai,MG
2839,95012,caxias do sul,RS
2840,2040,sao paulo,SP
2841,80620,curitiba,PR
2842,70719,brasilia,DF
2843,20766,rio de janeiro,RJ
2844,3168,sao paulo,SP
2845,3476,sao paulo,SP
2846,12940,atibaia,SP
2847,93800,sapiranga,RS
2848,83020,sao jose dos pinhais,PR
2849,83833,fazenda rio grande,PR
2850,74333,goiania,GO
2851,13324,salto,SP
2852,3138,sao paulo,SP
2853,1201,sao paulo,SP
2854,30882,belo horizonte,MG
2855,5468,sao paulo,SP
2856,9961,diadema,SP
2857,1026,sao paulo,SP
2858,4243,sao paulo,SP
2859,92120,canoas,RS
2860,87702,paranavai,PR
2861,38400,uberlandia,MG
2862,4193,sao paulo,SP
2863,14055,ribeirao preto,SP
2864,6506,santana de parnaiba,SP
2865,71931,brasilia,DF
