customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
52509,50875,5021,sao paulo,SP
43093,41762,13871,sao joao da boa vista,SP
34453,33413,12061,taubate,SP
37468,36331,38408,uberlandia,MG
94793,91635,9912,diadema,SP
65213,63095,58073,joao pessoa,PB
93521,90413,13331,indaiatuba,SP
62343,60321,59025,natal,RN
78531,75975,5350,sao paulo,SP
13489,13156,87360,goioere,PR
24782,24081,2998,sao paulo,SP
86437,83575,5128,sao paulo,SP
70552,68258,52051,recife,PE
73886,71485,18500,laranjal paulista,SP
63336,61280,14940,ibitinga,SP
10129,9909,38800,sao gotardo,MG
59618,57695,36800,carangola,MG
31606,30658,23033,rio de janeiro,RJ
49503,47968,38412,uberlandia,MG
8029,7864,22441,rio de janeiro,RJ
98246,94969,1239,sao paulo,SP
19674,19145,28083,campos dos goytacazes,RJ
12930,12617,18170,piedade,SP
77642,75107,25561,sao joao de meriti,RJ
2115,2064,20060,rio de janeiro,RJ
48681,47176,79380,miranda,MS
85586,82748,37443,baependi,MG
4543,4448,1408,sao paulo,SP
57411,55584,35120,itanhomi,MG
71036,68724,35162,ipatinga,MG
53426,51759,21520,rio de janeiro,RJ
12257,11972,35230,resplendor,MG
65748,63617,28623,nova friburgo,RJ
1392,1351,69035,manaus,AM
32027,31062,6381,carapicuiba,SP
96698,93473,5396,sao paulo,SP
86115,83263,1422,sao paulo,SP
15766,15368,80610,curitiba,PR
23075,22427,67120,ananindeua,PA
96979,93749,6280,osasco,SP
76764,74259,23045,rio de janeiro,RJ
95357,92178,17012,bauru,SP
53438,51770,14140,cravinhos,SP
47592,46134,12030,taubate,SP
55379,53634,12414,pindamonhangaba,SP
20239,19697,96222,rio grande,RS
33305,32293,74675,goiania,GO
28460,27618,22783,rio de janeiro,RJ
10246,10020,92500,guaiba,RS
25415,24689,20941,rio de janeiro,RJ
4516,4422,25946,guapimirim,RJ
81429,78744,13801,mogi mirim,SP
82022,79311,3801,sao paulo,SP
28817,27964,59464,santa maria,RN
62962,60919,78390,barra do bugres,MT
66698,64535,2362,sao paulo,SP
70791,68490,82510,curitiba,PR
2828,2762,4038,sao paulo,SP
50407,48846,52051,recife,PE
33507,32489,22775,rio de janeiro,RJ
43960,42599,96878,vale do sol,RS
25735,24994,53437,paulista,PE
87452,84562,15084,sao jose do rio preto,SP
71442,69123,2927,sao paulo,SP
31575,30628,76821,porto velho,RO
94400,91253,18113,votorantim,SP
76414,73920,4945,sao paulo,SP
74064,71659,1307,sao paulo,SP
2137,2086,13090,campinas,SP
11780,11508,14800,araraquara,SP
29865,28981,6322,carapicuiba,SP
36310,35206,64260,piripiri,PI
83917,81143,6543,santana de parnaiba,SP
48687,47182,59056,natal,RN
3822,3735,31160,belo horizonte,MG
64248,62163,97015,santa maria,RS
94781,91624,41195,salvador,BA
9861,9646,22790,rio de janeiro,RJ
186,185,22793,rio de janeiro,RJ
79347,76754,13510,santa gertrudes,SP
17219,16778,13920,pedreira,SP
5544,5431,13820,jaguariuna,SP
17537,17087,95180,farroupilha,RS
14535,14169,2738,sao paulo,SP
1140,1100,38819,rio paranaiba,MG
19791,19260,55642,gravata,PE
19548,19025,89203,joinville,SC
90544,87530,14810,araraquara,SP
98516,95226,30240,belo horizonte,MG
26464,25697,35162,ipatinga,MG
62918,60876,60125,fortaleza,CE
61097,59115,82820,curitiba,PR
42222,40917,92200,canoas,RS
62864,60824,86975,mandaguari,PR
77466,74937,6263,osasco,SP
74633,72203,22780,rio de janeiro,RJ
18924,18419,39401,montes claros,MG
79013,76438,8090,sao paulo,SP
24798,24096,30750,belo horizonte,MG
48066,46589,6550,pirapora do bom jesus,SP
57067,55253,95020,caxias do sul,RS
80731,78080,88925,morro grande,SC
64054,61976,78138,varzea grande,MT
10275,10047,21310,rio de janeiro,RJ
30691,29771,6814,embu das artes,SP
13487,13154,52051,recife,PE
76179,73693,39320,ubai,MG
73898,71497,18276,tatui,SP
2566,2506,33110,santa luzia,MG
46533,45102,74423,goiania,GO
10233,10007,11680,ubatuba,SP
67659,65467,9520,sao caetano do sul,SP
60594,58633,21220,rio de janeiro,RJ
44164,42795,2177,sao paulo,SP
5951,5831,24230,niteroi,RJ
84192,81408,80540,curitiba,PR
97654,94404,14640,morro agudo,SP
45809,44401,85670,salto do lontra,PR
29117,28254,29800,barra de sao francisco,ES
21871,21275,6454,barueri,SP
17279,16837,22793,rio de janeiro,RJ
27473,26666,29909,linhares,ES
53417,51751,13087,campinas,SP
84580,81781,74943,aparecida de goiania,GO
74394,71973,8391,sao paulo,SP
29934,29048,20520,rio de janeiro,RJ
58795,56905,13710,tambau,SP
35097,34034,14030,ribeirao preto,SP
49088,47572,8130,sao paulo,SP
72994,70623,79004,campo grande,MS
37400,36267,14783,barretos,SP
65109,62991,38413,uberlandia,MG
51030,49447,13087,campinas,SP
75463,73004,1223,sao paulo,SP
70320,68030,70658,brasilia,DF
19449,18929,91910,porto alegre,RS
24619,23919,75901,rio verde,GO
47952,46479,73900,posse,GO
55114,53379,89210,joinville,SC
31670,30722,81310,curitiba,PR
7993,7828,99470,nao-me-toque,RS
55049,53317,75250,senador canedo,GO
94516,91367,24320,niteroi,RJ
41466,40185,72130,brasilia,DF
97312,94069,34006,nova lima,MG
99002,95695,7097,guarulhos,SP
13265,12939,36955,mutum,MG
36082,34985,64803,floriano,PI
78042,75499,36970,manhumirim,MG
71118,68804,20241,rio de janeiro,RJ
37848,36700,29023,vitoria,ES
85460,82625,29153,cariacica,ES
50681,49112,30494,belo horizonte,MG
2668,2604,38180,araxa,MG
33868,32842,13279,valinhos,SP
46212,44793,22631,rio de janeiro,RJ
78328,75777,9710,sao bernardo do campo,SP
78667,76102,5819,sao paulo,SP
97749,94495,35900,itabira,MG
65666,63536,71881,brasilia,DF
14694,14326,22631,rio de janeiro,RJ
52647,51009,36200,barbacena,MG
86552,83686,29903,linhares,ES
14388,14027,6900,embu-guacu,SP
63174,61123,6454,barueri,SP
33336,32324,8270,sao paulo,SP
90272,87270,1547,sao paulo,SP
21205,20630,2435,sao paulo,SP
84060,81281,13405,piracicaba,SP
52731,51087,72020,brasilia,DF
60123,58181,73340,brasilia,DF
18433,17946,17920,ouro verde,SP
87700,84798,5792,sao paulo,SP
97433,94186,20051,rio de janeiro,RJ
9639,9432,30112,belo horizonte,MG
87736,84832,2537,sao paulo,SP
80225,77591,77829,araguaina,TO
80005,77381,13222,varzea paulista,SP
9274,9075,85010,guarapuava,PR
88020,85108,20940,rio de janeiro,RJ
82541,79813,4087,sao paulo,SP
49781,48238,1122,sao paulo,SP
99253,95935,14787,barretos,SP
44763,43379,13273,valinhos,SP
4091,4000,41640,salvador,BA
15107,14730,13142,paulinia,SP
80953,78288,3416,sao paulo,SP
66884,64715,11704,praia grande,SP
81279,78600,76807,porto velho,RO
43602,42253,13880,vargem grande do sul,SP
389,370,35603,araujos,MG
22927,22286,71926,brasilia,DF
39010,37821,23067,rio de janeiro,RJ
68097,65889,11436,guaruja,SP
85948,83101,76966,cacoal,RO
19295,18781,5544,sao paulo,SP
14199,13844,95700,bento goncalves,RS
71455,69135,4115,sao paulo,SP
57394,55567,54515,cabo de santo agostinho,PE
64762,62656,92410,canoas,RS
82327,79605,9990,diadema,SP
18189,17710,27966,macae,RJ
32963,31960,55870,timbauba,PE
18336,17850,95185,carlos barbosa,RS
50325,48768,6160,osasco,SP
37112,35987,24325,niteroi,RJ
22256,21643,2983,sao paulo,SP
40523,39279,6416,barueri,SP
52798,51152,29102,vila velha,ES
90045,87048,5119,sao paulo,SP
38031,36873,21012,rio de janeiro,RJ
77075,74559,4726,sao paulo,SP
9462,9256,5661,sao paulo,SP
4682,4585,4634,sao paulo,SP
93710,90593,8900,guararema,SP
71152,68838,12944,atibaia,SP
41287,40011,87047,maringa,PR
1023,989,13219,jundiai,SP
96403,93195,96080,pelotas,RS
65551,63422,38408,uberlandia,MG
58922,57023,8031,sao paulo,SP
54896,53172,4753,sao paulo,SP
21815,21220,5640,sao paulo,SP
65899,63763,76100,sao luis de montes belos,GO
86436,83574,41925,salvador,BA
91916,88854,48280,mata de sao joao,BA
1639,1592,16074,aracatuba,SP
93330,90225,29047,vitoria,ES
16439,16023,23075,rio de janeiro,RJ
32392,31413,31742,belo horizonte,MG
64513,62415,85880,itaipulandia,PR
79886,77267,14900,itapolis,SP
89718,86740,87508,umuarama,PR
94353,91207,1201,sao paulo,SP
5132,5025,22631,rio de janeiro,RJ
89814,86830,93265,esteio,RS
9268,9069,3370,sao paulo,SP
86432,83570,30441,belo horizonte,MG
25884,25135,2998,sao paulo,SP
33679,32657,91910,porto alegre,RS
39816,38602,38407,uberlandia,MG
57053,55240,28300,itaperuna,RJ
31118,30183,78310,comodoro,MT
21703,21117,31320,belo horizonte,MG
86422,83560,18065,sorocaba,SP
90896,87871,32672,betim,MG
70055,67773,83015,sao jose dos pinhais,PR
34943,33886,6140,osasco,SP
7049,6896,7170,guarulhos,SP
24611,23911,8717,mogi das cruzes,SP
38816,37638,12951,atibaia,SP
97375,94130,15600,fernandopolis,SP
58524,56647,32655,betim,MG
83619,80855,9950,diadema,SP
62647,60614,4047,sao paulo,SP
52944,51291,89560,videira,SC
59792,57862,31235,belo horizonte,MG
81275,78596,4253,sao paulo,SP
69486,67225,89812,chapeco,SC
4435,4341,24431,sao goncalo,RJ
96859,93634,79102,campo grande,MS
20133,19592,4849,sao paulo,SP
50657,49089,25651,petropolis,RJ
15495,15100,18900,santa cruz do rio pardo,SP
86250,83392,31995,belo horizonte,MG
80191,77558,35900,itabira,MG
7215,7060,19640,iepe,SP
32887,31885,78043,cuiaba,MT
94004,90873,2227,sao paulo,SP
38131,36970,71503,brasilia,DF
35437,34361,86050,londrina,PR
19498,18976,98900,santa rosa,RS
53799,52118,38410,uberlandia,MG
12195,11912,9635,sao bernardo do campo,SP
30600,29681,50110,recife,PE
20362,19814,25953,teresopolis,RJ
18790,18291,88200,tijucas,SC
98875,95575,37502,itajuba,MG
17442,16995,2281,sao paulo,SP
68772,66536,6112,osasco,SP
90701,87681,42600,madre de deus,BA
98733,95436,38360,capinopolis,MG
35732,34649,95590,tramandai,RS
81949,79238,1454,sao paulo,SP
3581,3501,12209,sao jose dos campos,SP
36251,35149,20551,rio de janeiro,RJ
80766,78115,32043,contagem,MG
76127,73644,56720,itapetim,PE
45715,44312,83320,pinhais,PR
55130,53395,13060,campinas,SP
42934,41607,69915,rio branco,AC
42526,41212,38307,ituiutaba,MG
56089,54306,71060,brasilia,DF
67096,64923,29171,serra,ES
54304,52603,13920,pedreira,SP
87184,84301,82220,curitiba,PR
60971,58992,35680,itauna,MG
54412,52709,98780,santa rosa,RS
39894,38677,27521,resende,RJ
85217,82391,82410,curitiba,PR
60467,58509,80240,curitiba,PR
63649,61580,85685,nova prata do iguacu,PR
61998,59987,4281,sao paulo,SP
4427,4333,15290,buritama,SP
67638,65450,29135,viana,ES
15767,15369,24415,sao goncalo,RJ
61609,59607,21220,rio de janeiro,RJ
37372,36239,18095,sorocaba,SP
44297,42925,26165,belford roxo,RJ
90669,87649,4625,sao paulo,SP
14493,14129,5009,sao paulo,SP
58846,56954,86870,ivaipora,PR
27390,26587,81935,curitiba,PR
50833,49258,35460,brumadinho,MG
48865,47357,94420,viamao,RS
33146,32137,17607,tupa,SP
6320,6184,22783,rio de janeiro,RJ
12069,11789,79303,corumba,MS
81281,78602,7813,franco da rocha,SP
88728,85793,9070,santo andre,SP
63708,61637,86165,florestopolis,PR
21244,20668,8655,suzano,SP
95451,92268,31010,belo horizonte,MG
51619,50015,99020,passo fundo,RS
65253,63134,5010,sao paulo,SP
42267,40961,72225,brasilia,DF
64777,62671,57035,maceio,AL
31321,30380,28860,casimiro de abreu,RJ
93416,90308,73401,brasilia,DF
52899,51247,80730,curitiba,PR
58094,56235,69033,manaus,AM
39785,38573,17602,tupa,SP
19105,18594,29900,linhares,ES
15007,14632,29052,vitoria,ES
11370,11108,13476,americana,SP
32497,31517,4261,sao paulo,SP
67957,65754,16305,penapolis,SP
43982,42621,13060,campinas,SP
7662,7502,12690,silveiras,SP
1851,1800,39472,capitao eneas,MG
42693,41374,28750,trajano de moraes,RJ
26132,25375,78890,sorriso,MT
5571,5458,27323,barra mansa,RJ
91430,88382,83750,lapa,PR
88307,85386,91720,porto alegre,RS
55698,53933,11740,itanhaem,SP
12854,12545,60130,fortaleza,CE
90143,87144,11713,praia grande,SP
64882,62775,35500,divinopolis,MG
76319,73827,64180,esperantina,PI
34392,33354,13990,espirito santo do pinhal,SP
35825,34737,28893,rio das ostras,RJ
51230,49641,78645,vila rica,MT
13806,13463,9720,sao bernardo do campo,SP
62638,60605,17670,quintana,SP
7168,7015,64215,parnaiba,PI
37768,36622,79470,rio negro,MS
58450,56579,28430,cambuci,RJ
96301,93096,64530,novo oriente do piaui,PI
62779,60743,18160,salto de pirapora,SP
90394,87386,8538,ferraz de vasconcelos,SP
96472,93259,31150,belo horizonte,MG
17819,17357,6422,barueri,SP
77850,75311,52061,recife,PE
23455,22794,9850,sao bernardo do campo,SP
69271,67018,1216,sao paulo,SP
97716,94464,3404,sao paulo,SP
738,709,40296,salvador,BA
38205,37043,60813,fortaleza,CE
75701,73235,90440,porto alegre,RS
36999,35878,78035,cuiaba,MT
65184,63066,37900,passos,MG
89640,86669,76803,porto velho,RO
74179,71771,78510,itauba,MT
87810,84904,1251,sao paulo,SP
38925,37740,12221,sao jose dos campos,SP
12975,12658,40265,salvador,BA
86447,83585,13480,limeira,SP
58942,57042,37470,sao lourenco,MG
27426,26622,7044,guarulhos,SP
39053,37862,24360,niteroi,RJ
26593,25822,80420,curitiba,PR
41081,39813,7190,guarulhos,SP
18015,17543,15980,dobrada,SP
87535,84640,35230,resplendor,MG
95197,92025,4853,sao paulo,SP
53819,52138,11750,peruibe,SP
96402,93194,2969,sao paulo,SP
95688,92495,89203,joinville,SC
42184,40883,4155,sao paulo,SP
88971,86030,88040,florianopolis,SC
27338,26539,95270,flores da cunha,RS
40643,39392,37580,monte siao,MG
70243,67958,14021,ribeirao preto,SP
8392,8219,37660,paraisopolis,MG
45666,44264,24465,sao goncalo,RJ
97246,94004,90810,porto alegre,RS
28814,27961,24736,sao goncalo,RJ
6566,6425,13876,sao joao da boa vista,SP
80334,77696,13040,campinas,SP
36695,35583,62650,uruburetama,CE
64345,62254,4049,sao paulo,SP
18997,18490,88070,florianopolis,SC
95345,92166,74373,goiania,GO
14630,14263,3591,sao paulo,SP
5273,5165,5594,sao paulo,SP
463,440,4021,sao paulo,SP
57728,55887,39508,jaiba,MG
36476,35369,26290,nova iguacu,RJ
5663,5547,2325,sao paulo,SP
83333,80579,73790,cavalcante,GO
3127,3054,37901,passos,MG
9087,8891,29830,nova venecia,ES
66823,64656,48970,senhor do bonfim,BA
95090,91923,22733,rio de janeiro,RJ
31770,30816,56470,jatoba,PE
82324,79602,8311,sao paulo,SP
46239,44819,4571,sao paulo,SP
70231,67946,14600,sao joaquim da barra,SP
70633,68336,13208,jundiai,SP
32871,31869,17210,jau,SP
86139,83287,4272,sao paulo,SP
78878,76309,94810,alvorada,RS
34371,33333,24210,niteroi,RJ
13439,13106,26510,nilopolis,RJ
57788,55945,20771,rio de janeiro,RJ
4552,4457,40301,salvador,BA
6328,6191,76808,porto velho,RO
44162,42793,17180,iacanga,SP
57132,55314,81830,curitiba,PR
11065,10809,4080,sao paulo,SP
5759,5641,59062,natal,RN
19257,18744,9280,santo andre,SP
36689,35578,4851,sao paulo,SP
52262,50637,22793,rio de janeiro,RJ
90429,87419,68658,aurora do para,PA
16809,16387,6260,osasco,SP
542,518,59151,parnamirim,RN
7115,6962,24110,niteroi,RJ
70282,67995,60165,fortaleza,CE
43067,41736,24914,marica,RJ
33037,32031,30411,belo horizonte,MG
1691,1642,85504,pato branco,PR
39562,38360,24230,niteroi,RJ
95529,92339,5125,sao paulo,SP
41572,40286,44054,feira de santana,BA
63390,61333,29102,vila velha,ES
76633,74134,24110,niteroi,RJ
75930,73456,30880,belo horizonte,MG
59054,57150,13660,porto ferreira,SP
40767,39509,4346,sao paulo,SP
9534,9328,17512,marilia,SP
24084,23404,68537,canaa dos carajas,PA
64084,62005,2927,sao paulo,SP
90662,87642,2962,sao paulo,SP
66876,64707,6268,osasco,SP
83400,80642,44890,canarana,BA
24779,24078,17490,piratininga,SP
15893,15493,88809,criciuma,SC
44983,43595,36051,juiz de fora,MG
65036,62922,86063,londrina,PR
40119,38890,7072,guarulhos,SP
49990,48443,22790,rio de janeiro,RJ
60792,58819,4543,sao paulo,SP
18074,17600,96200,rio grande,RS
5862,5743,49035,aracaju,SE
96090,92888,22270,rio de janeiro,RJ
58316,56449,28625,nova friburgo,RJ
5754,5636,73252,brasilia,DF
7735,7575,7600,mairipora,SP
45786,44378,13216,jundiai,SP
82861,80123,9260,santo andre,SP
61902,59893,19060,presidente prudente,SP
36297,35193,8613,suzano,SP
1814,1763,7135,guarulhos,SP
75283,72829,90640,porto alegre,RS
50890,49314,36016,juiz de fora,MG
8557,8379,13250,itatiba,SP
81397,78713,75470,nova veneza,GO
37666,36522,95034,caxias do sul,RS
64689,62586,84602,uniao da vitoria,PR
944,911,75806,jatai,GO
52069,50449,90020,porto alegre,RS
7584,7425,18213,itapetininga,SP
40005,38784,26084,nova iguacu,RJ
34776,33725,22260,rio de janeiro,RJ
62953,60910,13334,indaiatuba,SP
46304,44881,74392,goiania,GO
40241,39009,5367,sao paulo,SP
69524,67261,13026,campinas,SP
27896,27074,30627,belo horizonte,MG
52119,50497,8970,salesopolis,SP
20126,19585,21825,rio de janeiro,RJ
69755,67483,98005,cruz alta,RS
94984,91821,8030,sao paulo,SP
59980,58043,32604,betim,MG
12025,11746,29192,aracruz,ES
48299,46812,7181,guarulhos,SP
5779,5661,8820,mogi das cruzes,SP
12464,12170,73770,alto paraiso de goias,GO
5335,5226,4913,sao paulo,SP
17270,16828,22790,rio de janeiro,RJ
72153,69809,88020,florianopolis,SC
36612,35502,36820,divino,MG
69929,67650,4119,sao paulo,SP
63808,61736,13185,hortolandia,SP
66542,64385,13503,rio claro,SP
21694,21108,12926,braganca paulista,SP
89185,86237,20270,rio de janeiro,RJ
76220,73731,30720,belo horizonte,MG
62091,60078,13214,jundiai,SP
78524,75968,13330,indaiatuba,SP
67766,65569,25220,duque de caxias,RJ
70392,68102,3726,sao paulo,SP
86633,83764,69074,manaus,AM
68938,66697,1239,sao paulo,SP
95873,92674,5397,sao paulo,SP
11142,10885,9990,diadema,SP
17573,17123,27965,macae,RJ
5136,5029,84320,reserva,PR
66835,64668,68193,novo progresso,PA
94735,91578,2402,sao paulo,SP
23677,23010,76550,porangatu,GO
51207,49618,63595,catarina,CE
41345,40068,3141,sao paulo,SP
33030,32024,11035,santos,SP
7626,7466,19700,paraguacu paulista,SP
79687,77081,40435,salvador,BA
48206,46722,45052,vitoria da conquista,BA
28348,27509,7850,franco da rocha,SP
71096,68783,62760,baturite,CE
67566,65380,26600,paracambi,RJ
9417,9212,29375,venda nova do imigrante,ES
81289,78610,69063,manaus,AM
82108,79394,6083,osasco,SP
61418,59425,56310,petrolina,PE
71155,68841,5726,sao paulo,SP
12048,11769,89204,joinville,SC
35530,34451,80710,curitiba,PR
71569,69244,13042,campinas,SP
20734,20179,92130,canoas,RS
6485,6345,4653,sao paulo,SP
43676,42324,33930,ribeirao das neves,MG
43691,42339,59955,tenente ananias,RN
5155,5048,8230,sao paulo,SP
911,879,18270,tatui,SP
80469,77826,44600,ipira,BA
13102,12781,14860,barrinha,SP
21222,20646,35700,sete lagoas,MG
93960,90831,28026,campos dos goytacazes,RJ
43396,42060,38442,araguari,MG
94320,91175,17519,marilia,SP
36106,35009,5372,sao paulo,SP
70813,68512,86015,londrina,PR
87695,84793,1224,sao paulo,SP
31905,30945,19025,presidente prudente,SP
7767,7607,95012,caxias do sul,RS
96519,93304,5459,sao paulo,SP
53103,51446,75534,itumbiara,GO
56468,54670,77480,alvorada,TO
65310,63190,35388,santo antonio do grama,MG
9961,9744,2555,sao paulo,SP
99265,95947,13506,rio claro,SP
72258,69910,65070,sao luis,MA
50268,48711,93032,sao leopoldo,RS
76813,74306,34650,sabara,MG
35810,34722,37470,sao lourenco,MG
13579,13244,29930,sao mateus,ES
68797,66561,81720,curitiba,PR
94600,91449,80050,curitiba,PR
86672,83801,58059,joao pessoa,PB
43511,42166,1319,sao paulo,SP
56136,54351,18057,sorocaba,SP
86729,83856,22271,rio de janeiro,RJ
19931,19396,25680,petropolis,RJ
67518,65334,2404,sao paulo,SP
87759,84855,35196,perpetuo socorro,MG
5817,5698,4890,sao paulo,SP
93599,90488,8225,sao paulo,SP
74297,71883,21815,rio de janeiro,RJ
54826,53105,83005,sao jose dos pinhais,PR
91995,88929,56328,petrolina,PE
46578,45145,65075,sao luis,MA
75014,72573,24120,niteroi,RJ
35069,34007,92480,nova santa rita,RS
88760,85825,71015,brasilia,DF
46956,45516,6286,osasco,SP
14704,14336,4537,sao paulo,SP
65165,63047,22251,rio de janeiro,RJ
94614,91463,12229,sao jose dos campos,SP
2439,2381,5885,sao paulo,SP
91335,88292,65940,grajau,MA
32162,31194,65700,bacabal,MA
53900,52214,32600,betim,MG
47964,46491,1238,sao paulo,SP
10729,10485,20031,rio de janeiro,RJ
435,415,12820,areias,SP
96223,93020,19470,presidente epitacio,SP
84123,81342,35920,nova era,MG
42116,40817,21250,rio de janeiro,RJ
32344,31365,30112,belo horizonte,MG
14765,14394,28020,campos dos goytacazes,RJ
60893,58916,68660,sao miguel do guama,PA
52393,50764,8571,itaquaquecetuba,SP
66476,64322,51160,recife,PE
63015,60970,45037,vitoria da conquista,BA
77057,74542,14680,jardinopolis,SP
21147,20575,90110,porto alegre,RS
51811,50200,18608,botucatu,SP
62697,60661,17056,bauru,SP
4995,4891,76630,itaberai,GO
82678,79943,25585,sao joao de meriti,RJ
19587,19063,62600,itapaje,CE
84773,81966,20950,rio de janeiro,RJ
46505,45074,17300,dois corregos,SP
23142,22492,9271,santo andre,SP
82401,79677,24903,marica,RJ
71301,68984,6753,taboao da serra,SP
68009,65802,25575,sao joao de meriti,RJ
59466,57547,70610,brasilia,DF
9570,9364,4552,sao paulo,SP
30664,29744,3068,sao paulo,SP
66116,63977,36400,conselheiro lafaiete,MG
23004,22360,35184,timoteo,MG
74240,71829,11030,santos,SP
73239,70859,85880,itaipulandia,PR
8743,8558,39400,montes claros,MG
87564,84668,82630,curitiba,PR
68364,66142,18200,itapetininga,SP
54204,52506,88330,balneario camboriu,SC
92253,89178,72543,brasilia,DF
60536,58577,9250,santo andre,SP
6406,6266,3357,sao paulo,SP
31400,30458,12120,tremembe,SP
39385,38188,5856,sao paulo,SP
90613,87597,68660,sao miguel do guama,PA
53079,51424,71955,brasilia,DF
22998,22354,70655,brasilia,DF
34006,32976,72502,brasilia,DF
18672,18175,21820,rio de janeiro,RJ
85037,82220,13283,vinhedo,SP
82552,79824,13505,rio claro,SP
71451,69131,1529,sao paulo,SP
87743,84839,38550,coromandel,MG
63199,61148,88780,imbituba,SC
26961,26174,27916,macae,RJ
54767,53048,88240,sao joao batista,SC
16858,16433,39270,pirapora,MG
14458,14094,58431,campina grande,PB
23793,23121,64806,floriano,PI
58321,56454,24130,niteroi,RJ
72035,69696,4551,sao paulo,SP
48808,47302,31744,belo horizonte,MG
28929,28072,29166,serra,ES
99146,95833,12230,sao jose dos campos,SP
54842,53121,90470,porto alegre,RS
83071,80327,37980,cassia,MG
95480,92294,16220,gabriel monteiro,SP
13962,13615,95780,montenegro,RS
81222,78544,94420,viamao,RS
75112,72667,7084,guarulhos,SP
98833,95534,71050,brasilia,DF
69429,67171,21020,rio de janeiro,RJ
82158,79441,12240,sao jose dos campos,SP
57790,55947,92323,canoas,RS
38463,37294,27310,barra mansa,RJ
63173,61122,38748,patrocinio,MG
45347,43952,28500,cantagalo,RJ
39268,38071,97541,alegrete,RS
68508,66283,83325,pinhais,PR
82190,79472,2082,sao paulo,SP
4414,4320,4221,sao paulo,SP
14440,14077,83324,pinhais,PR
96812,93587,74663,goiania,GO
46757,45323,14955,borborema,SP
48435,46946,29170,serra,ES
75873,73401,5059,sao paulo,SP
77582,75047,3520,sao paulo,SP
93387,90279,13211,jundiai,SP
49340,47814,18031,sorocaba,SP
83020,80277,7072,guarulhos,SP
95811,92613,33350,sao jose da lapa,MG
97543,94294,6268,osasco,SP
86950,84071,8560,poa,SP
4549,4454,9571,sao caetano do sul,SP
84259,81473,9635,sao bernardo do campo,SP
47476,46020,89810,chapeco,SC
6975,6828,1220,sao paulo,SP
10049,9830,25510,sao joao de meriti,RJ
39888,38671,13820,jaguariuna,SP
4814,4715,12042,taubate,SP
83095,80351,5639,sao paulo,SP
46922,45483,25902,mage,RJ
15597,15200,3409,sao paulo,SP
47820,46354,15997,matao,SP
37566,36423,26310,queimados,RJ
87265,84378,7600,mairipora,SP
34829,33776,18040,sorocaba,SP
88569,85640,20031,rio de janeiro,RJ
6533,6393,23092,rio de janeiro,RJ
23845,23172,6804,embu das artes,SP
29844,28961,36570,vicosa,MG
21670,21084,88036,florianopolis,SC
55407,53662,22431,rio de janeiro,RJ
59134,57226,41825,salvador,BA
25632,24896,37701,pocos de caldas,MG
63176,61125,11500,cubatao,SP
14167,13812,71215,brasilia,DF
25153,24436,56330,petrolina,PE
27234,26436,84430,imbituva,PR
29732,28852,5240,sao paulo,SP
32779,31783,79040,campo grande,MS
73899,71498,4724,sao paulo,SP
14918,14543,87970,nova londrina,PR
87568,84672,70754,brasilia,DF
45674,44272,5878,sao paulo,SP
45259,43864,89258,jaragua do sul,SC
36600,35491,11500,cubatao,SP
97643,94393,78556,sinop,MT
7902,7739,88058,florianopolis,SC
9589,9383,4863,sao paulo,SP
35104,34041,15480,orindiuva,SP
23033,22386,63660,taua,CE
20360,19812,5468,sao paulo,SP
86068,83218,74645,goiania,GO
13533,13200,36600,bicas,MG
55629,53871,13073,campinas,SP
79639,77037,13339,indaiatuba,SP
37195,36068,30140,belo horizonte,MG
71457,69137,12903,braganca paulista,SP
37167,36040,62200,nova russas,CE
89523,86557,30315,belo horizonte,MG
68653,66424,23058,rio de janeiro,RJ
82136,79422,36016,juiz de fora,MG
65061,62944,9530,sao caetano do sul,SP
84188,81404,35660,para de minas,MG
30512,29595,18170,piedade,SP
77476,74947,15230,adolfo,SP
3241,3163,82200,curitiba,PR
82222,79502,28200,sao joao da barra,RJ
22903,22264,96090,pelotas,RS
43413,42075,27335,barra mansa,RJ
2389,2332,21020,rio de janeiro,RJ
29426,28553,13040,campinas,SP
39399,38202,9580,sao caetano do sul,SP
42660,41344,85890,missal,PR
90656,87637,88047,florianopolis,SC
20138,19596,15108,ipigua,SP
97328,94084,78200,caceres,MT
70246,67961,3508,sao paulo,SP
53063,51408,90480,porto alegre,RS
3406,3327,5881,sao paulo,SP
10710,10466,6753,taboao da serra,SP
80258,77624,44460,itaparica,BA
61956,59947,35544,sao goncalo do para,MG
38353,37186,89237,joinville,SC
16509,16093,20040,rio de janeiro,RJ
7541,7383,23050,rio de janeiro,RJ
74659,72229,41906,salvador,BA
30478,29564,6693,itapevi,SP
77299,74774,48031,alagoinhas,BA
79455,76861,14980,sales,SP
56804,54997,13058,campinas,SP
17516,17066,35661,para de minas,MG
82909,80170,86600,rolandia,PR
68969,66726,2879,sao paulo,SP
407,388,18425,taquarivai,SP
79702,77094,50050,recife,PE
97636,94386,88845,cocal do sul,SC
46871,45434,11630,ilhabela,SP
90158,87159,27264,volta redonda,RJ
78847,76278,1228,sao paulo,SP
78072,75526,39598,cristalia,MG
35184,34119,59296,sao goncalo do amarante,RN
46361,44936,29930,sao mateus,ES
52324,50696,25525,sao joao de meriti,RJ
42770,41449,1415,sao paulo,SP
