mql_id,first_contact_date,landing_page_id_NEW,origin
2537,2/14/2018,29,organic_search
2611,11/21/2017,29,organic_search
2654,2/20/2018,29,organic_search
2796,2/7/2018,29,organic_search
2864,4/11/2018,29,organic_search
3258,11/25/2017,29,paid_search
3300,1/22/2018,29,organic_search
4491,1/3/2018,29,organic_search
5275,8/16/2017,29,organic_search
5735,3/22/2018,29,referral
7467,4/12/2018,29,organic_search
46,7/6/2017,30,unknown
280,7/16/2017,30,referral
382,9/22/2017,30,unknown
1002,10/27/2017,30,organic_search
2190,9/5/2017,30,unknown
2207,9/1/2017,30,organic_search
3093,7/10/2017,30,organic_search
3199,11/14/2017,30,email
3930,1/15/2018,30,referral
4221,10/19/2017,30,organic_search
4600,12/31/2017,30,organic_search
4869,11/14/2017,30,organic_search
5146,1/15/2018,30,organic_search
5370,1/14/2018,30,organic_search
5654,1/20/2018,30,unknown
5968,11/10/2017,30,email
5989,7/13/2017,30,organic_search
6349,7/10/2017,30,organic_search
6419,12/4/2017,30,email
6726,7/10/2017,30,unknown
7280,1/22/2018,30,email
50,1/22/2018,31,paid_search
126,3/22/2018,31,paid_search
164,9/19/2017,31,direct_traffic
176,1/10/2018,31,paid_search
271,3/10/2018,31,paid_search
377,2/21/2018,31,paid_search
391,1/3/2018,31,paid_search
802,1/16/2018,31,paid_search
853,3/7/2018,31,paid_search
903,1/19/2018,31,paid_search
1017,2/9/2018,31,paid_search
1133,3/15/2018,31,paid_search
1238,12/15/2017,31,paid_search
1486,12/26/2017,31,paid_search
1606,1/25/2018,31,social
1649,7/7/2017,31,paid_search
1723,3/19/2018,31,paid_search
1747,3/11/2018,31,paid_search
1763,2/4/2018,31,paid_search
1841,3/28/2018,31,paid_search
1881,1/11/2018,31,paid_search
2031,3/23/2018,31,paid_search
2043,3/9/2018,31,paid_search
2108,1/26/2018,31,paid_search
2182,3/1/2018,31,paid_search
2225,2/26/2018,31,paid_search
2266,3/16/2018,31,paid_search
2291,1/25/2018,31,paid_search
2372,3/15/2018,31,paid_search
2451,11/21/2017,31,paid_search
2495,4/4/2018,31,paid_search
2631,1/8/2018,31,direct_traffic
2635,3/12/2018,31,paid_search
2775,10/23/2017,31,organic_search
2881,3/7/2018,31,paid_search
2911,2/14/2018,31,paid_search
2916,11/2/2017,31,paid_search
2923,3/15/2018,31,paid_search
3000,9/20/2017,31,paid_search
3123,8/21/2017,31,referral
3224,3/14/2018,31,paid_search
3230,3/13/2018,31,paid_search
3262,2/23/2018,31,paid_search
3288,1/24/2018,31,organic_search
3336,1/22/2018,31,paid_search
3341,1/17/2018,31,paid_search
3396,10/8/2017,31,paid_search
3419,2/17/2018,31,paid_search
3422,2/27/2018,31,paid_search
3505,4/3/2018,31,paid_search
3520,11/6/2017,31,organic_search
3866,11/8/2017,31,paid_search
3917,3/2/2018,31,organic_search
3932,2/27/2018,31,paid_search
4214,12/1/2017,31,paid_search
4249,2/6/2018,31,paid_search
4282,2/22/2018,31,paid_search
4306,9/10/2017,31,paid_search
4366,3/5/2018,31,paid_search
4425,11/24/2017,31,paid_search
4636,12/5/2017,31,paid_search
4639,10/3/2017,31,paid_search
4692,10/25/2017,31,paid_search
4704,3/9/2018,31,organic_search
4708,7/14/2017,31,paid_search
4859,1/25/2018,31,paid_search
4917,1/5/2018,31,organic_search
5192,9/21/2017,31,paid_search
5237,3/14/2018,31,paid_search
5255,3/13/2018,31,paid_search
5421,2/7/2018,31,paid_search
5494,3/26/2018,31,paid_search
5516,10/30/2017,31,paid_search
5527,3/4/2018,31,paid_search
5598,2/8/2018,31,paid_search
5617,1/2/2018,31,paid_search
5618,8/9/2017,31,unknown
5625,1/30/2018,31,organic_search
5686,1/23/2018,31,paid_search
5732,1/19/2018,31,paid_search
5857,3/27/2018,31,paid_search
5860,2/26/2018,31,paid_search
5963,3/20/2018,31,paid_search
5984,3/17/2018,31,paid_search
6070,9/28/2017,31,paid_search
6115,2/7/2018,31,paid_search
6234,3/7/2018,31,organic_search
6314,2/13/2018,31,organic_search
6316,3/12/2018,31,paid_search
6422,10/30/2017,31,organic_search
6459,12/7/2017,31,paid_search
6617,3/14/2018,31,paid_search
6630,2/8/2018,31,email
6735,11/23/2017,31,paid_search
6840,12/28/2017,31,paid_search
6881,2/7/2018,31,paid_search
7068,11/30/2017,31,paid_search
7094,3/3/2018,31,paid_search
7165,9/4/2017,31,paid_search
7276,3/28/2018,31,paid_search
7349,3/19/2018,31,paid_search
7365,2/3/2018,31,organic_search
7478,2/15/2018,31,organic_search
7487,3/18/2018,31,paid_search
7530,10/25/2017,31,paid_search
7617,3/6/2018,31,direct_traffic
7724,1/29/2018,31,paid_search
7865,1/22/2018,31,paid_search
7929,1/25/2018,31,paid_search
51,10/19/2017,32,email
2694,10/18/2017,32,unknown
2972,10/17/2017,32,email
3444,10/17/2017,32,paid_search
4640,10/20/2017,32,email
4846,10/17/2017,32,email
6201,10/29/2017,32,other
6483,10/17/2017,32,email
7544,10/19/2017,32,paid_search
52,10/10/2017,33,paid_search
105,11/8/2017,33,unknown
468,11/13/2017,33,paid_search
567,11/17/2017,33,email
599,12/6/2017,33,
904,10/30/2017,33,organic_search
1072,11/17/2017,33,paid_search
1138,11/14/2017,33,organic_search
1219,11/13/2017,33,email
1322,11/1/2017,33,organic_search
1502,5/2/2018,33,direct_traffic
1559,2/9/2018,33,organic_search
1616,10/11/2017,33,other
1642,10/9/2017,33,unknown
1861,10/19/2017,33,paid_search
2397,10/9/2017,33,email
2399,11/8/2017,33,organic_search
2438,10/11/2017,33,organic_search
2461,2/21/2018,33,direct_traffic
2529,2/27/2018,33,email
2531,4/19/2018,33,organic_search
2663,2/19/2018,33,direct_traffic
3146,10/16/2017,33,social
3285,10/16/2017,33,email
3366,10/17/2017,33,email
3461,11/20/2017,33,social
3793,11/22/2017,33,organic_search
3807,11/16/2017,33,organic_search
3829,1/3/2018,33,direct_traffic
4089,10/10/2017,33,email
4331,11/14/2017,33,other
4422,11/17/2017,33,unknown
4552,3/25/2018,33,organic_search
4565,5/8/2018,33,organic_search
4574,12/15/2017,33,organic_search
4634,10/27/2017,33,email
4667,4/11/2018,33,organic_search
4924,1/14/2018,33,direct_traffic
4931,10/10/2017,33,paid_search
5013,2/28/2018,33,paid_search
5178,11/11/2017,33,organic_search
5539,10/10/2017,33,paid_search
5597,11/30/2017,33,organic_search
5906,3/19/2018,33,organic_search
6054,10/16/2017,33,paid_search
6175,11/28/2017,33,organic_search
6485,1/26/2018,33,direct_traffic
6841,2/19/2018,33,organic_search
6951,12/16/2017,33,direct_traffic
7233,4/16/2018,33,direct_traffic
7340,11/13/2017,33,unknown
7383,11/16/2017,33,organic_search
7428,11/15/2017,33,social
7449,10/10/2017,33,social
7536,10/16/2017,33,organic_search
7696,10/30/2017,33,organic_search
7860,3/29/2018,33,organic_search
7971,2/28/2018,33,direct_traffic
54,8/10/2017,34,organic_search
338,10/25/2017,34,organic_search
588,2/12/2018,34,email
743,9/25/2017,34,organic_search
1155,10/10/2017,34,organic_search
1224,10/21/2017,34,direct_traffic
1511,11/10/2017,34,organic_search
1625,10/21/2017,34,organic_search
1923,8/30/2017,34,organic_search
2325,9/8/2017,34,organic_search
2959,10/21/2017,34,organic_search
3193,8/14/2017,34,organic_search
4066,11/7/2017,34,organic_search
4140,7/12/2017,34,organic_search
4911,7/27/2017,34,organic_search
5054,9/14/2017,34,organic_search
5295,9/29/2017,34,organic_search
5392,9/14/2017,34,organic_search
5545,8/21/2017,34,direct_traffic
5585,9/14/2017,34,direct_traffic
5689,8/1/2017,34,paid_search
6215,8/28/2017,34,organic_search
6392,8/16/2017,34,organic_search
7066,7/9/2017,34,display
7082,9/14/2017,34,direct_traffic
7129,10/17/2017,34,organic_search
7133,11/10/2017,34,organic_search
7282,9/3/2017,34,organic_search
7404,8/16/2017,34,organic_search
7446,7/21/2017,34,organic_search
55,9/12/2017,35,social
76,9/5/2017,35,social
136,8/12/2017,35,social
174,8/10/2017,35,social
404,9/11/2017,35,social
530,9/29/2017,35,social
535,9/15/2017,35,social
546,9/18/2017,35,social
709,8/15/2017,35,social
797,9/1/2017,35,unknown
975,9/18/2017,35,social
1148,9/5/2017,35,social
1193,8/28/2017,35,social
1419,8/29/2017,35,social
1631,9/23/2017,35,social
1686,9/13/2017,35,social
1724,9/4/2017,35,social
1738,9/29/2017,35,social
1864,9/21/2017,35,social
1944,8/19/2017,35,unknown
1949,8/25/2017,35,social
2022,9/17/2017,35,social
2165,9/9/2017,35,social
2169,8/8/2017,35,social
2172,8/20/2017,35,social
2455,9/24/2017,35,social
2612,8/27/2017,35,social
2625,8/22/2017,35,social
2651,9/25/2017,35,social
2680,8/17/2017,35,paid_search
2681,9/13/2017,35,social
2686,9/17/2017,35,social
2770,8/13/2017,35,social
2789,9/7/2017,35,social
2860,9/15/2017,35,social
2878,8/19/2017,35,social
2902,9/26/2017,35,social
2986,8/22/2017,35,social
3174,8/15/2017,35,social
3223,10/2/2017,35,social
3282,8/11/2017,35,direct_traffic
3372,9/15/2017,35,social
3491,9/17/2017,35,social
3525,8/28/2017,35,social
3619,8/23/2017,35,social
3690,8/19/2017,35,social
3697,9/12/2017,35,social
3712,8/28/2017,35,social
3732,9/12/2017,35,social
3782,9/4/2017,35,social
3885,9/26/2017,35,social
3955,9/4/2017,35,social
4013,8/16/2017,35,social
4061,9/3/2017,35,social
4166,8/3/2017,35,unknown
4472,9/8/2017,35,social
4548,8/21/2017,35,social
4555,8/27/2017,35,social
4588,8/21/2017,35,social
4656,9/29/2017,35,social
4666,9/14/2017,35,email
5071,9/5/2017,35,social
5073,9/13/2017,35,social
5168,8/6/2017,35,other_publicities
5398,9/14/2017,35,social
5501,9/24/2017,35,social
5667,8/23/2017,35,social
5736,9/4/2017,35,social
5820,8/15/2017,35,social
5883,8/21/2017,35,social
6020,8/19/2017,35,social
6197,9/10/2017,35,social
6369,9/29/2017,35,social
6376,9/28/2017,35,social
6407,8/19/2017,35,social
6443,9/17/2017,35,social
6513,9/9/2017,35,social
6635,9/9/2017,35,social
6759,8/16/2017,35,social
6780,9/4/2017,35,social
6792,9/5/2017,35,social
6842,9/12/2017,35,social
6922,9/25/2017,35,direct_traffic
7001,9/24/2017,35,social
7131,8/15/2017,35,social
7142,8/16/2017,35,social
7307,8/13/2017,35,social
7377,9/11/2017,35,social
7521,8/14/2017,35,social
7881,9/5/2017,35,social
7888,8/15/2017,35,social
7925,8/10/2017,35,social
57,7/10/2017,36,social
527,5/11/2018,36,organic_search
1305,9/21/2017,36,organic_search
2073,11/3/2017,36,organic_search
2704,10/1/2017,36,organic_search
4343,1/5/2018,36,organic_search
5558,9/11/2017,36,social
7125,2/6/2018,36,organic_search
7821,7/19/2017,36,organic_search
7947,2/6/2018,36,organic_search
59,1/10/2018,37,direct_traffic
173,10/5/2017,37,paid_search
1734,7/14/2017,37,email
1891,10/6/2017,37,other
2764,7/13/2017,37,organic_search
2791,4/19/2018,37,direct_traffic
2866,7/13/2017,37,paid_search
3798,10/6/2017,37,organic_search
3813,10/6/2017,37,email
4052,7/12/2017,37,email
4305,10/5/2017,37,other_publicities
4582,7/12/2017,37,email
4699,10/6/2017,37,referral
5125,10/9/2017,37,organic_search
5606,9/15/2017,37,unknown
5722,10/6/2017,37,organic_search
6487,7/12/2017,37,paid_search
6863,7/12/2017,37,paid_search
6996,10/5/2017,37,referral
7044,10/5/2017,37,organic_search
7180,7/14/2017,37,organic_search
7534,10/18/2017,37,organic_search
7593,7/12/2017,37,organic_search
7849,10/6/2017,37,paid_search
7999,10/6/2017,37,organic_search
60,1/28/2018,38,
327,1/17/2018,38,email
330,1/3/2018,38,email
355,1/23/2018,38,other
505,10/27/2017,38,unknown
534,1/2/2018,38,unknown
611,5/8/2018,38,email
612,11/21/2017,38,organic_search
732,11/2/2017,38,unknown
763,10/30/2017,38,unknown
787,12/26/2017,38,organic_search
1009,4/1/2018,38,unknown
1036,11/7/2017,38,organic_search
1321,4/26/2018,38,direct_traffic
1556,1/31/2018,38,email
1633,4/19/2018,38,direct_traffic
1663,11/1/2017,38,paid_search
1675,10/31/2017,38,organic_search
1693,10/30/2017,38,email
1833,5/1/2018,38,social
1845,2/5/2018,38,referral
1972,10/30/2017,38,organic_search
2013,11/15/2017,38,organic_search
2234,5/4/2018,38,social
2543,10/27/2017,38,unknown
2849,4/27/2018,38,referral
3005,5/2/2018,38,organic_search
3117,11/24/2017,38,direct_traffic
3295,4/28/2018,38,unknown
3695,5/15/2018,38,unknown
3730,5/22/2018,38,organic_search
3957,10/27/2017,38,email
4018,1/2/2018,38,organic_search
4223,5/3/2018,38,paid_search
4229,10/31/2017,38,direct_traffic
4285,10/31/2017,38,email
4314,5/2/2018,38,referral
4618,5/22/2018,38,organic_search
4729,4/16/2018,38,organic_search
4899,2/25/2018,38,paid_search
5323,11/29/2017,38,direct_traffic
5519,12/19/2017,38,organic_search
6319,5/17/2018,38,organic_search
6502,1/30/2018,38,other_publicities
6572,11/6/2017,38,email
6981,5/2/2018,38,organic_search
7032,5/10/2018,38,direct_traffic
62,10/21/2017,39,direct_traffic
66,4/26/2018,39,organic_search
92,3/21/2018,39,organic_search
96,11/16/2017,39,organic_search
97,4/20/2018,39,organic_search
155,1/14/2018,39,organic_search
209,3/16/2018,39,organic_search
213,3/11/2018,39,organic_search
229,1/18/2018,39,organic_search
252,4/5/2018,39,organic_search
281,4/11/2018,39,unknown
284,2/4/2018,39,organic_search
298,5/12/2018,39,organic_search
307,5/28/2018,39,organic_search
318,1/9/2018,39,organic_search
342,11/18/2017,39,organic_search
346,4/9/2018,39,paid_search
443,3/8/2018,39,direct_traffic
484,2/16/2018,39,organic_search
528,2/2/2018,39,direct_traffic
558,4/4/2018,39,organic_search
577,3/8/2018,39,organic_search
604,5/21/2018,39,direct_traffic
608,12/29/2017,39,organic_search
641,5/9/2018,39,organic_search
654,1/23/2018,39,email
687,4/10/2018,39,direct_traffic
697,4/21/2018,39,paid_search
706,5/3/2018,39,unknown
724,5/22/2018,39,organic_search
740,5/25/2018,39,paid_search
742,1/25/2018,39,organic_search
826,3/23/2018,39,organic_search
851,5/7/2018,39,paid_search
857,3/27/2018,39,direct_traffic
874,4/19/2018,39,organic_search
889,3/22/2018,39,organic_search
890,9/20/2017,39,paid_search
901,4/12/2018,39,organic_search
927,1/19/2018,39,paid_search
942,5/14/2018,39,organic_search
962,4/4/2018,39,organic_search
983,2/10/2018,39,organic_search
991,4/16/2018,39,paid_search
1000,3/2/2018,39,organic_search
1005,4/9/2018,39,email
1007,2/19/2018,39,organic_search
1026,4/6/2018,39,organic_search
1028,1/15/2018,39,organic_search
1030,10/21/2017,39,organic_search
1060,1/12/2018,39,organic_search
1094,11/1/2017,39,organic_search
1097,3/18/2018,39,organic_search
1112,5/8/2018,39,organic_search
1119,1/22/2018,39,direct_traffic
1132,5/16/2018,39,direct_traffic
1151,12/22/2017,39,organic_search
1159,2/19/2018,39,organic_search
1160,11/4/2017,39,paid_search
1168,3/6/2018,39,organic_search
1227,1/6/2018,39,paid_search
1235,3/27/2018,39,organic_search
1258,3/26/2018,39,organic_search
1285,2/25/2018,39,organic_search
1299,1/10/2018,39,direct_traffic
1346,4/24/2018,39,organic_search
1348,4/16/2018,39,paid_search
1350,3/30/2018,39,unknown
1372,2/15/2018,39,social
1399,4/28/2018,39,paid_search
1441,3/3/2018,39,organic_search
1450,3/15/2018,39,organic_search
1453,5/5/2018,39,organic_search
1461,2/21/2018,39,organic_search
1471,3/23/2018,39,organic_search
1503,3/7/2018,39,organic_search
1624,2/23/2018,39,organic_search
1666,5/24/2018,39,organic_search
1671,1/6/2018,39,organic_search
1676,11/25/2017,39,organic_search
1691,1/27/2018,39,organic_search
1701,1/10/2018,39,other
1703,1/18/2018,39,direct_traffic
1706,1/7/2018,39,direct_traffic
1726,3/15/2018,39,direct_traffic
1742,3/6/2018,39,organic_search
1754,1/23/2018,39,organic_search
1768,3/19/2018,39,referral
1777,11/24/2017,39,organic_search
1793,12/9/2017,39,direct_traffic
1805,4/12/2018,39,referral
1812,1/21/2018,39,display
1848,1/22/2018,39,organic_search
1856,5/25/2018,39,organic_search
1884,5/16/2018,39,organic_search
1925,5/13/2018,39,organic_search
1996,5/25/2018,39,organic_search
2008,1/30/2018,39,social
2028,3/18/2018,39,organic_search
2067,1/15/2018,39,organic_search
2111,3/26/2018,39,referral
2138,3/12/2018,39,other
2204,1/10/2018,39,organic_search
2205,4/1/2018,39,display
2228,4/16/2018,39,referral
2236,5/30/2018,39,organic_search
2265,1/17/2018,39,organic_search
2299,1/10/2018,39,organic_search
2303,4/18/2018,39,referral
2323,4/3/2018,39,email
2341,4/12/2018,39,organic_search
2344,11/29/2017,39,organic_search
2367,5/7/2018,39,direct_traffic
2388,2/28/2018,39,organic_search
2432,3/7/2018,39,organic_search
2440,5/20/2018,39,organic_search
2443,1/31/2018,39,organic_search
2454,5/10/2018,39,organic_search
2478,1/26/2018,39,organic_search
2526,1/10/2018,39,paid_search
2533,5/18/2018,39,organic_search
2547,4/11/2018,39,organic_search
2566,5/24/2018,39,organic_search
2583,3/6/2018,39,paid_search
2592,1/30/2018,39,paid_search
2668,2/13/2018,39,direct_traffic
2671,2/8/2018,39,organic_search
2676,3/16/2018,39,organic_search
2713,9/20/2017,39,paid_search
2728,4/28/2018,39,organic_search
2730,2/15/2018,39,organic_search
2736,2/3/2018,39,organic_search
2777,5/10/2018,39,direct_traffic
2801,5/14/2018,39,organic_search
2868,1/6/2018,39,organic_search
2873,5/24/2018,39,paid_search
2897,3/21/2018,39,referral
2903,5/24/2018,39,organic_search
2930,5/9/2018,39,organic_search
2935,1/6/2018,39,paid_search
2965,4/26/2018,39,organic_search
2975,2/19/2018,39,paid_search
2985,2/27/2018,39,organic_search
2987,4/7/2018,39,social
3016,3/28/2018,39,organic_search
3035,5/25/2018,39,direct_traffic
3078,11/24/2017,39,direct_traffic
3101,1/8/2018,39,direct_traffic
3103,11/24/2017,39,unknown
3201,5/14/2018,39,referral
3207,5/2/2018,39,paid_search
3219,3/1/2018,39,paid_search
3242,3/29/2018,39,organic_search
3249,5/3/2018,39,paid_search
3271,4/12/2018,39,other_publicities
3281,5/31/2018,39,organic_search
3298,4/6/2018,39,organic_search
3318,2/14/2018,39,organic_search
3319,5/28/2018,39,direct_traffic
3373,3/23/2018,39,organic_search
3384,1/29/2018,39,organic_search
3392,11/27/2017,39,organic_search
3408,2/9/2018,39,paid_search
3457,11/11/2017,39,unknown
3478,3/22/2018,39,referral
3518,3/30/2018,39,direct_traffic
3565,3/10/2018,39,organic_search
3573,4/24/2018,39,paid_search
3610,1/26/2018,39,paid_search
3615,3/22/2018,39,paid_search
3636,3/7/2018,39,referral
3725,5/24/2018,39,direct_traffic
3734,2/27/2018,39,organic_search
3753,5/14/2018,39,paid_search
3786,1/20/2018,39,organic_search
3790,3/9/2018,39,paid_search
3806,5/4/2018,39,direct_traffic
3822,5/8/2018,39,organic_search
3825,1/24/2018,39,unknown
3832,3/13/2018,39,direct_traffic
3914,3/8/2018,39,organic_search
3916,2/5/2018,39,paid_search
3944,3/12/2018,39,organic_search
3958,3/7/2018,39,social
3984,4/9/2018,39,organic_search
4001,1/25/2018,39,organic_search
4016,3/20/2018,39,organic_search
4017,4/21/2018,39,organic_search
4041,1/11/2018,39,paid_search
4049,1/29/2018,39,organic_search
4050,3/24/2018,39,organic_search
4078,5/20/2018,39,organic_search
4101,4/19/2018,39,organic_search
4125,2/16/2018,39,organic_search
4130,1/12/2018,39,organic_search
4150,3/5/2018,39,organic_search
4174,4/16/2018,39,organic_search
4178,5/24/2018,39,organic_search
4188,2/20/2018,39,organic_search
4189,3/5/2018,39,organic_search
4210,1/18/2018,39,direct_traffic
4243,11/15/2017,39,organic_search
4256,1/26/2018,39,organic_search
4262,2/6/2018,39,organic_search
4264,5/12/2018,39,direct_traffic
4287,1/5/2018,39,organic_search
4291,2/7/2018,39,organic_search
4299,2/10/2018,39,organic_search
4318,3/5/2018,39,organic_search
4319,1/5/2018,39,organic_search
4326,11/20/2017,39,unknown
4334,1/26/2018,39,organic_search
4354,2/27/2018,39,display
4356,4/12/2018,39,organic_search
4377,3/13/2018,39,organic_search
4396,1/10/2018,39,organic_search
4402,12/17/2017,39,direct_traffic
4406,11/16/2017,39,paid_search
4411,3/20/2018,39,organic_search
4413,4/11/2018,39,organic_search
4438,3/12/2018,39,organic_search
4442,12/8/2017,39,direct_traffic
4467,4/24/2018,39,organic_search
4469,1/11/2018,39,organic_search
4481,12/30/2017,39,organic_search
4500,4/18/2018,39,referral
4573,3/3/2018,39,organic_search
4603,1/15/2018,39,referral
4622,1/13/2018,39,organic_search
4637,5/6/2018,39,social
4646,1/9/2018,39,organic_search
4650,1/9/2018,39,unknown
4680,1/10/2018,39,organic_search
4694,2/16/2018,39,email
4696,3/5/2018,39,organic_search
4756,2/22/2018,39,organic_search
4763,11/30/2017,39,unknown
4825,4/16/2018,39,organic_search
4879,2/16/2018,39,direct_traffic
4893,2/25/2018,39,unknown
4923,4/1/2018,39,organic_search
4939,2/20/2018,39,organic_search
4942,3/2/2018,39,organic_search
4969,1/31/2018,39,paid_search
4981,5/18/2018,39,organic_search
5002,1/17/2018,39,paid_search
5008,4/16/2018,39,organic_search
5016,1/8/2018,39,organic_search
5039,1/16/2018,39,unknown
5046,1/29/2018,39,organic_search
5048,5/12/2018,39,social
5069,5/17/2018,39,social
5081,4/10/2018,39,organic_search
5098,1/30/2018,39,organic_search
5109,2/26/2018,39,social
5133,1/19/2018,39,direct_traffic
5141,12/27/2017,39,organic_search
5165,4/27/2018,39,organic_search
5173,3/23/2018,39,direct_traffic
5189,2/6/2018,39,organic_search
5202,3/29/2018,39,social
5204,9/20/2017,39,paid_search
5206,11/24/2017,39,email
5250,10/17/2017,39,email
5260,5/13/2018,39,organic_search
5269,4/2/2018,39,paid_search
5296,5/21/2018,39,organic_search
5340,5/15/2018,39,organic_search
5344,1/31/2018,39,paid_search
5408,1/29/2018,39,organic_search
5411,9/22/2017,39,unknown
5431,1/11/2018,39,paid_search
5453,4/11/2018,39,organic_search
5482,1/13/2018,39,organic_search
5533,11/24/2017,39,organic_search
5534,5/4/2018,39,organic_search
5547,3/26/2018,39,direct_traffic
5582,4/16/2018,39,direct_traffic
5668,12/26/2017,39,organic_search
5671,10/10/2017,39,paid_search
5701,1/31/2018,39,organic_search
5729,1/23/2018,39,organic_search
5731,4/8/2018,39,organic_search
5749,3/12/2018,39,referral
5797,1/31/2018,39,referral
5819,4/17/2018,39,paid_search
5839,2/28/2018,39,organic_search
5868,4/14/2018,39,organic_search
5888,3/17/2018,39,organic_search
5909,3/21/2018,39,organic_search
5914,4/26/2018,39,paid_search
5916,4/14/2018,39,social
5974,4/17/2018,39,direct_traffic
5985,10/5/2017,39,organic_search
6028,1/21/2018,39,organic_search
6034,4/11/2018,39,organic_search
6038,4/11/2018,39,organic_search
6074,3/19/2018,39,direct_traffic
6085,3/31/2018,39,paid_search
6099,5/12/2018,39,organic_search
6131,5/18/2018,39,organic_search
6138,3/27/2018,39,organic_search
6141,1/5/2018,39,organic_search
6149,4/24/2018,39,organic_search
6191,1/23/2018,39,social
6194,5/14/2018,39,organic_search
6208,4/14/2018,39,organic_search
6210,1/13/2018,39,organic_search
6334,1/30/2018,39,organic_search
6340,3/28/2018,39,organic_search
6350,5/28/2018,39,direct_traffic
6391,11/28/2017,39,social
6410,5/18/2018,39,direct_traffic
6423,4/12/2018,39,direct_traffic
6467,5/24/2018,39,organic_search
6498,2/2/2018,39,organic_search
6503,10/21/2017,39,organic_search
6518,2/19/2018,39,organic_search
6536,4/10/2018,39,organic_search
6543,3/26/2018,39,organic_search
6569,3/28/2018,39,organic_search
6575,5/15/2018,39,display
6582,1/5/2018,39,organic_search
6583,3/15/2018,39,social
6601,10/14/2017,39,organic_search
6602,1/13/2018,39,referral
6611,5/16/2018,39,organic_search
6613,11/22/2017,39,organic_search
6659,2/8/2018,39,direct_traffic
6728,1/15/2018,39,organic_search
6739,3/16/2018,39,paid_search
6746,4/6/2018,39,organic_search
6786,4/9/2018,39,paid_search
6793,9/20/2017,39,paid_search
6845,1/15/2018,39,email
6847,4/12/2018,39,organic_search
6892,3/19/2018,39,paid_search
6896,1/7/2018,39,organic_search
6905,1/3/2018,39,organic_search
6917,5/15/2018,39,organic_search
6957,2/3/2018,39,unknown
6998,10/28/2017,39,direct_traffic
7036,12/20/2017,39,organic_search
7065,3/13/2018,39,organic_search
7069,11/22/2017,39,organic_search
7078,11/22/2017,39,organic_search
7081,1/14/2018,39,organic_search
7114,4/5/2018,39,unknown
7117,5/16/2018,39,organic_search
7126,1/4/2018,39,other_publicities
7127,1/11/2018,39,organic_search
7148,2/8/2018,39,organic_search
7163,1/7/2018,39,direct_traffic
7167,5/15/2018,39,organic_search
7183,1/12/2018,39,referral
7211,2/2/2018,39,organic_search
7221,1/15/2018,39,email
7224,5/7/2018,39,organic_search
7245,1/15/2018,39,paid_search
7247,11/5/2017,39,direct_traffic
7252,5/16/2018,39,organic_search
7254,11/10/2017,39,paid_search
7265,3/14/2018,39,organic_search
7301,1/22/2018,39,direct_traffic
7304,2/7/2018,39,display
7329,2/23/2018,39,direct_traffic
7335,2/14/2018,39,organic_search
7362,5/3/2018,39,social
7376,3/26/2018,39,organic_search
7381,2/14/2018,39,paid_search
7408,3/12/2018,39,organic_search
7451,5/23/2018,39,organic_search
7455,4/21/2018,39,organic_search
7533,1/5/2018,39,organic_search
7549,10/21/2017,39,organic_search
7595,3/29/2018,39,paid_search
7596,5/7/2018,39,organic_search
7620,12/23/2017,39,organic_search
7654,5/8/2018,39,paid_search
7712,11/28/2017,39,organic_search
7756,2/12/2018,39,referral
7775,3/26/2018,39,organic_search
7812,2/27/2018,39,direct_traffic
7814,1/4/2018,39,organic_search
7831,2/22/2018,39,social
7836,4/14/2018,39,paid_search
7838,4/2/2018,39,display
7859,2/7/2018,39,organic_search
7867,3/16/2018,39,organic_search
7886,4/5/2018,39,referral
7900,5/29/2018,39,paid_search
7940,3/9/2018,39,direct_traffic
7941,1/29/2018,39,organic_search
7962,2/6/2018,39,referral
63,1/29/2018,40,paid_search
95,3/20/2018,40,direct_traffic
102,7/8/2017,40,paid_search
147,2/16/2018,40,paid_search
483,9/19/2017,40,paid_search
523,2/3/2018,40,paid_search
591,1/10/2018,40,paid_search
596,10/6/2017,40,organic_search
630,3/22/2018,40,paid_search
733,3/9/2018,40,paid_search
735,3/2/2018,40,paid_search
821,3/23/2018,40,paid_search
895,7/28/2017,40,paid_search
1059,2/20/2018,40,organic_search
1136,3/23/2018,40,paid_search
1153,3/26/2018,40,paid_search
1190,3/16/2018,40,paid_search
1212,10/4/2017,40,paid_search
1303,2/6/2018,40,paid_search
1380,11/24/2017,40,organic_search
1473,1/3/2018,40,paid_search
1613,3/27/2018,40,paid_search
2033,9/14/2017,40,paid_search
2086,3/20/2018,40,paid_search
2508,9/12/2017,40,paid_search
2516,8/7/2017,40,paid_search
2560,3/29/2018,40,organic_search
2638,10/10/2017,40,paid_search
2661,2/21/2018,40,unknown
2863,3/12/2018,40,unknown
2973,1/31/2018,40,paid_search
3060,1/11/2018,40,paid_search
3165,2/23/2018,40,paid_search
3246,10/18/2017,40,paid_search
3251,3/1/2018,40,organic_search
3273,3/11/2018,40,paid_search
3359,3/12/2018,40,paid_search
3608,3/5/2018,40,paid_search
3678,8/22/2017,40,paid_search
3708,10/26/2017,40,paid_search
3844,11/20/2017,40,email
3940,2/3/2018,40,paid_search
3962,4/2/2018,40,organic_search
4020,9/19/2017,40,organic_search
4093,7/19/2017,40,unknown
4315,3/28/2018,40,organic_search
4475,4/1/2018,40,paid_search
4909,2/15/2018,40,paid_search
